107314.51996777536,62495.707380485866,6.6289561514558635,3.1993956341812666,1500.0,90800.0
km,fuel,age,price
0.84502,-1,1.67876,0.06243
0.23498,-1,1.05365,0.13997
1.29105,-1,1.05365,0.04143
-1.6211,-1,-1.7593,0.38969
0.44299,-1,0.42853,0.09742
-0.2466,-1,1.05365,0.11746
0.45419,-1,-0.5091,0.15106
0.05097,-1,1.05365,0.12318
-0.6770,-1,-0.8217,0.16237
0.03497,-1,0.11597,0.09406
0.10697,-1,0.74109,0.13426
-0.9560,-1,-1.4468,0.22721
0.08297,-1,0.11597,0.10638
0.60300,-1,0.11597,0.12541
0.97103,-1,0.74109,0.06942
0.28298,-1,1.05365,0.08958
1.81909,-1,1.67876,0.04143
-0.6290,-1,-0.1965,0.10638
0.94968,-1,-0.1965,0.13997
-1.0999,-1,-1.1342,0.18465
0.84302,-1,-0.5091,0.11634
0.04297,-1,-0.8217,0.16786
1.16304,-1,1.05365,0.07278
1.88309,-1,1.67876,0.05039
0.20298,-1,0.74109,0.12877
-1.5651,-1,-1.7593,0.34042
-0.0850,-1,0.42853,0.10078
-0.8050,-1,-0.8217,0.19036
1.13104,-1,1.36620,0.05487
-0.9250,1,-0.5091,0.33594
1.38706,-1,1.67876,0.03247
1.97910,-1,1.36620,0.05263
-0.7730,-1,-0.8217,0.16125
-0.8918,-1,-0.5091,0.17346
0.66701,-1,1.99132,0.08286
1.81909,-1,0.74109,0.04479
-1.2851,-1,-1.7593,0.23505
-1.2399,-1,-1.1342,0.18017
0.63501,-1,0.42853,0.10862
-1.4556,-1,-1.7593,0.29601
-1.0403,-1,-0.8217,0.13986
-0.5170,-1,-0.5091,0.15116
0.05897,-1,0.11597,0.13997
-0.1342,-1,-0.5091,0.20593
-0.9554,-1,-0.1965,0.20694
0.26698,-1,1.05365,0.12318
-1.2114,-1,-0.8217,0.16718
-0.0050,-1,0.11597,0.09294
-0.4852,-1,-0.5091,0.16002
-0.0050,-1,0.11597,0.11142
0.17097,-1,0.11597,0.10627
0.01096,-1,0.42853,0.09406
0.87272,-1,1.05365,0.08723
-0.2690,-1,-0.5091,0.21276
1.06704,-1,0.42853,0.07267
-0.3801,-1,0.42853,0.16461
1.65908,-1,1.67876,0.05027
-0.5392,-1,-0.8217,0.18365
1.32305,-1,1.67876,0.05599
-0.8210,-1,-0.8217,0.12877
0.65101,-1,0.74109,0.08734
-0.3890,-1,-0.1965,0.12318
-0.2610,-1,0.11597,0.17357
0.82702,-1,0.11597,0.07838
0.85902,-1,0.42853,0.07838
0.73101,-1,1.67876,0.04479
0.74701,-1,0.11597,0.12765
1.80309,-1,0.74109,0.07166
-0.7570,-1,-1.1342,0.13997
0.36299,-1,0.42853,0.10078
-0.3570,-1,-0.1965,0.14893
1.63259,-1,1.36620,0.05587
-1.6259,-1,-1.7593,0.29563
-1.3974,1,-1.4468,0.30683
0.47500,-1,1.67876,0.05711
-1.2051,-1,-1.1342,0.27984
-0.2450,-1,-0.5091,0.17346
0.15497,-1,0.42853,0.09518
-0.5564,-1,-1.1342,0.14546
0.61901,-1,0.42853,0.07838
0.68301,-1,0.74109,0.09518
-1.0963,-1,-1.1342,0.14546
0.09097,-1,-0.5091,0.15901
0.77746,-1,0.11597,0.07054
-0.6130,1,0.11597,0.27435
-0.0530,-1,-0.8217,0.15565
-1.0787,-1,-1.1342,0.14557
-1.0083,-1,-1.4468,0.24064
-1.6771,-1,-1.1342,0.20716
0.22698,-1,0.11597,0.11187
-0.2770,-1,-0.5091,0.17357
1.00303,-1,1.05365,0.06159
0.39499,-1,0.42853,0.08398
-0.4882,-1,-0.8217,0.19036
1.06704,-1,0.11597,0.06718
0.78706,-1,0.74109,0.07166
-0.1810,-1,-0.1965,0.13437
-1.5995,1,-1.7593,0.35487
-1.2947,-1,-1.7593,0.30683
-1.2035,1,-0.8217,0.29115
1.00303,1,1.05365,0.05935
0.31498,-1,0.11597,0.09966
0.04297,-1,-0.5091,0.20604
0.13897,-1,0.42853,0.08286
-1.1219,-1,-0.8217,0.20705
-0.1810,1,0.42853,0.11758
0.02696,-1,-0.8217,0.15117
0.34699,-1,0.74109,0.13157
-1.2691,-1,-1.1342,0.19036
-1.0611,-1,0.11597,0.13997
-1.2291,-1,-1.1342,0.19036
-0.5778,-1,-0.1965,0.17010
-1.0227,-1,-1.1342,0.15106
0.18698,-1,0.74109,0.09070
0.28298,-1,-0.8217,0.20711
-0.6610,-1,-0.8217,0.18365
-1.4771,-1,-1.7593,0.34714
1.80309,-1,1.36620,0.03919
-0.5170,-1,0.74109,0.11758
1.14704,-1,1.67876,0.05039
0.44299,-1,0.42853,0.09798
-0.2234,-1,0.42853,0.08387
-0.2290,-1,0.74109,0.15676
-1.2627,-1,-1.4468,0.30459
0.50700,-1,0.42853,0.10627
-0.8052,-1,-1.4468,0.27312
0.93903,-1,-0.5091,0.10078
0.52300,-1,1.05365,0.06494
-1.1393,-1,-1.1342,0.19484
-0.9626,-1,-0.8217,0.15677
-0.4353,-1,-0.5091,0.25755
2.28312,-1,1.67876,0.03359
-1.3290,-1,-1.7593,0.31787
0.85902,-1,0.42853,0.11646
0.39499,-1,0.74109,0.08622
-0.5330,-1,0.42853,0.12877
1.48306,-1,0.11597,0.07166
-0.3570,-1,-0.8217,0.17917
1.22705,-1,0.74109,0.08947
-1.0765,-1,-1.4468,0.28408
-0.8242,-1,-1.1342,0.18477
0.55500,-1,1.05365,0.08398
0.52300,-1,0.11597,0.09518
0.10697,-1,0.11597,0.09294
1.54707,-1,1.05365,0.04815
-0.6930,1,0.42853,0.16013
-0.9056,-1,-1.4468,0.27323
-0.3890,-1,0.11597,0.12866
0.52300,-1,0.11597,0.09406
0.89102,-1,0.74109,0.12306
-1.2908,1,-1.7593,0.22659
1.86709,-1,0.74109,0.07278
1.33905,-1,1.99132,0.05587
1.06704,-1,1.05365,0.06047
0.52300,-1,0.42853,0.06606
-0.9170,-1,-0.5091,0.19484
-1.3397,-1,-0.8217,0.16909
0.25098,-1,0.74109,0.11758
-0.9330,1,1.05365,0.21724
-0.6770,-1,-0.1965,0.16125
-1.3749,-1,-1.4468,0.23964
-0.6419,-1,-0.5091,0.29664
-0.6130,-1,-1.4468,0.14333
0.85902,-1,0.11597,0.06718
-0.8850,-1,-0.8217,0.18085
-0.3346,1,0.74109,0.28443
-1.0291,-1,-1.1342,0.17357
-1.4691,-1,-1.7593,0.30683
-1.5891,-1,-2.0719,0.44008
-1.1369,-1,-1.1342,0.25739
10.7637,-1,-0.8217,0.18477
0.58700,-1,0.74109,0.12306
0.56428,-1,0.74109,0.11746
0.20298,-1,0.74109,0.09406
-1.3475,-1,-1.7593,0.31354
1.64308,-1,0.74109,0.06718
0.66701,-1,-1.1342,0.14781
-0.0210,-1,0.74109,0.11086
1.45106,-1,1.67876,0.06159
-1.1037,-1,-0.5091,0.17357
-0.9821,-1,-0.8217,0.17245
-1.4739,1,-1.4468,0.49266
2.76315,-1,0.42853,0.04199
0.47500,-1,0.11597,0.09406
0.68301,-1,1.05365,0.06159
0.39499,-1,0.42853,0.13101
0.18058,-1,0.11597,0.08846
0.11529,-1,0.74109,0.09507
-0.1490,-1,0.74109,0.11758
0.04297,-1,-0.5091,0.12877
0.20298,-1,0.42853,0.08510
-0.3769,-1,0.11597,0.13426
-0.7046,-1,-1.1342,0.19036
0.07497,-1,0.74109,0.08398
-0.2850,-1,-0.5091,0.15666
-0.8489,-1,-1.1342,0.14109
-1.3177,1,-1.7593,0.21276
-0.8370,-1,-0.5091,0.17693
-0.0130,-1,0.11597,0.16013
-0.2770,-1,-0.8217,0.15677
0.52300,-1,0.42853,0.07838
-0.1545,-1,0.74109,0.15106
0.39499,-1,0.11597,0.10078
-1.1571,-1,-1.1342,0.19036
1.05103,-1,-0.1965,0.10918
1.75508,-1,1.67876,0.04479
0.41099,-1,0.11597,0.09406
-0.8690,1,-0.8217,0.29563
1.40306,-1,0.74109,0.06159
0.26698,-1,1.05365,0.09406
1.48306,-1,1.36620,0.06718
1.96310,-1,0.42853,0.05599
1.41586,-1,0.74109,0.07614
0.87502,-1,1.05365,0.07166
0.52300,-1,0.11597,0.09182
-1.5811,-1,-1.7593,0.34143
0.17097,-1,0.42853,0.11534
1.29105,-1,1.05365,0.06718
1.03503,-1,0.42853,0.08622
-1.1091,1,-0.8217,0.19372
0.74701,-1,1.05365,0.08174
0.33099,-1,0.74109,0.08398
-1.2379,-1,-1.4468,0.26304
-0.3090,1,0.42853,0.07278
-0.3410,-1,0.42853,0.11410
-0.1122,-1,0.42853,0.11758
2.84316,-1,1.36620,0.03359
-0.9509,1,-0.5091,0.17905
-0.3113,-1,-0.1965,0.14994
0.58700,-1,1.05365,0.10526
0.09097,-1,0.74109,0.12765
0.52300,-1,0.11597,0.12877
-1.7147,-1,1.36620,0.07267
2.25112,-1,0.74109,0.04479
-1.3509,-1,-1.4468,0.26194
0.68301,-1,1.05365,0.07267
-0.9950,-1,-1.1342,0.27402
-0.6290,-1,-0.5091,0.16797
-0.9506,-1,-1.1342,0.16786
0.36299,-1,0.11597,0.10078
1.01903,-1,0.42853,0.07054
0.73101,-1,1.05365,0.05599
-0.2130,-1,0.42853,0.08947
0.58700,-1,0.11597,0.11187
-0.1170,-1,0.74109,0.14893
-0.6130,-1,-1.1342,0.20705
-0.0991,-1,-0.5091,0.16761
1.64308,-1,1.67876,0.05263
1.29105,-1,1.67876,0.03359
-0.7106,-1,-1.1342,0.26304
-1.1171,-1,-1.1342,0.27323
-0.7890,-1,-0.8217,0.20268
0.99710,-1,0.74109,0.11756
1.45106,-1,1.67876,0.06830
-0.0690,-1,-0.1965,0.13325
0.77102,-1,0.11597,0.07827
-1.4554,-1,-1.7593,0.22734
1.56137,-1,0.42853,0.06270
0.31498,-1,0.11597,0.12877
-0.4370,-1,-0.8217,0.24636
-1.2772,-1,-0.8217,0.22945
2.36312,-1,1.67876,0.04927
-0.0050,-1,-0.1965,0.16797
0.10697,-1,0.74109,0.14557
0.55500,-1,1.05365,0.10302
-1.0403,-1,-1.1342,0.19484
0.86942,-1,0.74109,0.06494
-1.6435,-1,-1.7593,0.34154
-1.0573,-1,-0.8217,0.14669
-1.4163,-1,-1.4468,0.19070
-0.0930,1,-0.8217,0.26864
0.93903,-1,1.05365,0.07827
-0.5730,-1,0.42853,0.12877
-0.9732,-1,-0.5091,0.16226
0.71501,-1,-0.5091,0.17021
-1.1475,-1,-1.1342,0.19596
-0.4322,-1,-0.5091,0.16797
-1.1723,-1,-1.1342,0.25755
-1.0730,-1,-0.8217,0.17357
-0.4690,-1,-1.1342,0.19585
1.30705,-1,1.05365,0.07054
-0.7090,-1,0.74109,0.18477
0.36299,-1,-0.5091,0.19025
1.14704,1,1.05365,0.05587
1.05103,-1,0.74109,0.07558
-0.9338,-1,-0.8217,0.16237
-1.2051,-1,-1.1342,0.20694
0.04297,-1,0.74109,0.15117
1.06704,-1,0.74109,0.08286
-1.5891,-1,-2.0719,0.39641
0.10697,-1,0.11597,0.11198
-0.2290,1,0.42853,0.20156
-0.8690,-1,-0.8217,0.23292
0.36299,-1,1.05365,0.08958
1.04838,-1,0.11597,0.08341
-1.5075,-1,-1.1342,0.19036
0.29898,1,0.42853,0.07278
1.29105,-1,1.36620,0.03023
0.35499,-1,0.42853,0.08398
-1.3491,-1,-1.7593,0.24692
0.28298,-1,0.42853,0.11758
0.20298,-1,-0.5091,0.12877
0.21898,-1,-0.1965,0.18477
0.28298,-1,0.74109,0.09517
1.88309,-1,1.36620,0.05039
-0.1810,-1,0.11597,0.13997
-1.3268,1,-1.7593,0.33930
0.16937,-1,-0.5091,0.15005
0.28298,-1,1.36620,0.06718
0.44299,-1,-0.1965,0.09518
0.90702,-1,1.05365,0.08286
1.14704,-1,0.74109,0.06707
-0.2610,-1,-0.5091,0.20604
1.05103,-1,0.11597,0.07278
0.68301,-1,0.74109,0.07054
-0.5170,-1,-1.1342,0.20156
-0.9330,1,0.42853,0.10526
-0.1970,-1,-0.5091,0.15677
0.29578,-1,1.05365,0.07950
-1.3971,-1,1.05365,0.08286
-1.4003,-1,-1.4468,0.24064
1.75508,-1,1.67876,0.05039
0.22107,-1,-0.5091,0.17346
-0.0690,-1,-0.8217,0.18465
-0.7570,-1,-0.1965,0.11982
0.74701,-1,0.74109,0.07838
0.73101,-1,0.74109,0.08824
-0.4450,-1,-0.5091,0.14165
1.08304,-1,1.05365,0.04927
-1.6851,-1,-1.7593,0.39641
-1.0419,-1,-1.1342,0.16125
-0.5570,-1,-0.8217,0.16226
-1.5694,1,-1.7593,0.23608
1.09904,-1,1.05365,0.06494
1.00303,1,0.74109,0.09518
0.49100,1,0.42853,0.12877
-0.0090,-1,-0.5091,0.12541
-1.6611,-1,-1.7593,0.37066
-0.5546,1,0.74109,0.10078
-1.6291,-1,-1.7593,0.33583
1.03503,-1,0.42853,0.14557
-0.4034,-1,0.42853,0.10638
0.20298,-1,0.74109,0.07054
0.76302,-1,0.42853,0.08958
0.10697,-1,-0.1965,0.10358
-0.8530,-1,-0.5091,0.22396
1.35506,-1,1.05365,0.05263
-0.7730,-1,1.36620,0.08947
-0.5010,1,1.36620,0.09406
-0.9810,-1,-1.1342,0.18924
-0.9291,-1,-0.8217,0.22732
0.28298,-1,0.74109,0.06942
-0.6450,-1,-0.5091,0.19585
1.43506,-1,1.05365,0.04927
1.16304,-1,0.74109,0.07838
1.78709,-1,1.67876,0.03359
0.79502,-1,0.11597,0.08398
-0.7294,-1,-1.4468,0.24031
-1.4743,1,-1.7593,0.30683
1.37307,-1,1.05365,0.05039
-0.7186,-1,-0.5091,0.20156
0.58700,-1,0.42853,0.07726
0.49100,-1,0.42853,0.08387
-0.9010,1,-0.5091,0.17357
0.29898,-1,1.36620,0.08174
-0.1970,-1,0.74109,0.11758
1.94710,-1,1.36620,0.05599
0.47500,-1,0.42853,0.09070
0.58220,-1,0.11597,0.08163
0.44299,-1,1.36620,0.06159
-0.2578,-1,0.11597,0.11758
-1.7153,-1,-0.5091,0.12653
-1.2691,-1,-0.8217,0.16786
1.33905,-1,1.36620,0.04479
0.60300,-1,1.05365,0.08846
-0.1410,-1,0.42853,0.10526
0.23498,-1,1.67876,0.07166
-1.1273,-1,-1.1342,0.17838
-0.2930,-1,0.42853,0.19036
-1.7131,-1,2.92900,0.00559
2.07511,-1,1.36620,0.09518
0.65101,-1,0.11597,0.14557
1.89909,-1,1.67876,0.05039
-1.6051,-1,-1.7593,0.26203
0.50700,-1,1.05365,0.07827
-1.6547,-1,-1.7593,0.46360
0.50700,-1,-0.8217,0.12866
-1.0911,-1,-0.8217,0.15106
1.70708,-1,1.99132,0.03908
-1.7011,-1,-2.0719,0.22844
-1.6211,1,-1.7593,0.26763
-1.5411,-1,-0.8217,0.13986
1.38706,-1,0.74109,0.07278
-1.6691,-1,-1.7593,0.36382
-0.8399,-1,-0.5091,0.20611
-1.5481,1,-1.7593,0.22945
0.18698,-1,0.11597,0.09182
1.32305,-1,1.99132,0.06718
1.35506,-1,1.36620,0.04927
0.04297,-1,0.74109,0.10526
-0.9471,-1,-1.1342,0.21825
-0.2770,-1,-0.8217,0.15341
-0.1170,-1,1.36620,0.11198
0.59500,-1,0.42853,0.07838
0.04297,-1,1.05365,0.08734
1.72308,-1,0.11597,0.06830
0.38379,-1,0.11597,0.08152
-0.4850,-1,-1.1342,0.13997
1.96310,-1,1.99132,0.03135
-0.1970,-1,1.05365,0.09406
1.00303,-1,1.05365,0.07390
-1.1091,1,0.42853,0.13997
-1.4867,-1,-1.4468,0.31243
-0.9170,-1,-0.1965,0.15106
-0.2130,-1,0.42853,0.10638
-0.4930,-1,0.42853,0.14658
-0.1490,-1,0.11597,0.13437
-0.9557,-1,0.42853,0.15106
0.52300,-1,0.42853,0.08398
-0.1250,-1,-0.5091,0.13661
1.43506,-1,1.05365,0.03359
-0.5970,-1,-0.8217,0.22956
0.68141,-1,0.42853,0.11746
-1.0963,-1,-0.5091,0.18924
-1.6563,-1,-1.7593,0.28443
-0.8690,-1,-1.1342,0.24076
0.01096,-1,0.11597,0.08958
0.36299,-1,0.11597,0.11646
-0.3922,-1,0.42853,0.19025
-1.0994,-1,-1.4468,0.34098
-0.4530,-1,-0.5091,0.15106
-0.3250,-1,-0.5091,0.25083
0.25098,-1,0.74109,0.09406
0.47820,-1,1.05365,0.07827
-0.6450,1,-0.1965,0.23964
-1.0771,-1,-1.1342,0.23964
-1.3465,-1,-1.7593,0.25072
-0.9251,-1,-1.1342,0.21834
-0.2930,-1,-0.5091,0.15677
0.84302,-1,1.05365,0.07054
-0.4370,-1,-0.5091,0.16797
0.65101,-1,-0.1965,0.11646
-1.0739,-1,-0.8217,0.22844
0.81102,-1,-0.5091,0.13997
1.05103,-1,0.11597,0.10414
-1.6051,-1,-1.7593,0.26203
-1.3171,-1,-0.5091,0.19596
-0.4095,-1,-1.1342,0.21612
-0.9971,-1,-0.1965,0.15789
0.30698,-1,-0.8217,0.13661
-0.9810,-1,-1.1342,0.15106
0.81102,-1,0.42853,0.06707
-0.5170,-1,-0.8217,0.15117
1.05904,-1,1.67876,0.05263
-1.5091,1,-0.1965,0.14893
0.61901,-1,0.74109,0.07838
1.56307,-1,0.74109,0.04479
-1.7142,1,1.67876,0.04927
-0.7974,-1,-1.1342,0.22844
0.57100,-1,0.42853,0.08398
0.55500,-1,0.74109,0.12765
0.28298,-1,0.42853,0.11310
-0.1490,-1,-0.5091,0.17245
-0.6770,-1,-1.1342,0.17245
-1.5331,-1,-1.7593,0.27043
0.04297,-1,-0.5091,0.18365
-0.7410,-1,-0.8217,0.21836
1.61107,-1,1.05365,0.04479
0.37899,-1,0.11597,0.09518
0.47019,-1,0.11597,0.09406
0.09097,-1,-0.1965,0.17245
-0.9010,-1,-1.1342,0.17950
-0.1170,-1,0.11597,0.08947
-0.0050,-1,0.42853,0.11746
0.36299,-1,0.74109,0.08398
2.04310,-1,1.05365,0.07838
-0.0770,-1,-0.8217,0.24064
0.84302,-1,0.74109,0.12877
-1.1735,-1,-1.1342,0.22396
-0.7815,-1,-0.1965,0.16226
-0.0930,-1,0.11597,0.12653
0.12297,-1,0.11597,0.10078
0.73101,-1,1.36620,0.06718
-0.7602,-1,-1.1342,0.16797
0.09097,-1,0.74109,0.12877
-1.0771,-1,-1.4468,0.39193
-1.1004,-1,-0.8217,0.18365
-1.0153,-1,-0.8217,0.17245
-0.2324,-1,-0.8217,0.15666
-1.3235,1,-1.7593,0.29451
0.60300,-1,1.36620,0.07278
-0.8530,-1,-1.1342,0.24076
0.44299,-1,0.11597,0.11646
0.12297,-1,0.74109,0.07838
0.62987,-1,-0.5091,0.16226
-0.8850,-1,0.11597,0.21836
-0.6434,-1,0.11597,0.13437
-1.5571,-1,-1.7593,0.35498
-0.8210,1,-0.5091,0.17581
-0.3570,-1,-0.8217,0.25083
-1.6131,-1,-1.7593,0.43673
-0.0850,1,0.42853,0.17245
-0.7578,1,-0.5091,0.13874
-0.1607,-1,-0.8217,0.17681
0.55500,-1,0.74109,0.09518
1.32305,-1,0.42853,0.06382
0.17097,-1,0.74109,0.08387
-1.4193,-1,-1.1342,0.31903
-1.2498,-1,-1.4468,0.20711
0.44299,-1,1.05365,0.08947
-1.3971,-1,1.05365,0.11198
-0.3250,1,1.05365,0.21836
0.65101,-1,1.36620,0.07838
0.26698,1,1.67876,0.07278
0.23498,-1,0.11597,0.08286
1.90959,-1,1.67876,0.05599
0.26698,-1,0.11597,0.13997
0.55500,-1,0.11597,0.07838
-0.6770,-1,-0.1965,0.16125
-1.5745,1,-1.7593,0.39238
0.66701,-1,0.42853,0.07267
0.09097,-1,0.74109,0.13885
0.60300,-1,-0.8217,0.11646
-0.1313,-1,0.11597,0.11187
0.05865,-1,-0.1965,0.08958
-1.1411,-1,1.05365,0.11646
-1.4131,-1,-1.1342,0.18701
0.63501,-1,-0.1965,0.09742
0.41899,-1,0.11597,0.08734
1.03503,-1,1.67876,0.03359
0.76302,-1,0.74109,0.12765
0.50700,-1,-1.1342,0.16125
0.44999,-1,-0.8217,0.13986
0.41099,-1,0.42853,0.13437
-0.3890,1,0.11597,0.11758
-0.8263,-1,-0.1965,0.14893
-0.4370,-1,-0.1965,0.12765
-0.0370,-1,0.74109,0.13437
0.36299,-1,0.11597,0.10638
1.80789,-1,1.05365,0.06707
-0.8450,-1,-1.1342,0.20604
-1.2691,-1,-1.4468,0.19036
0.53900,-1,0.42853,0.07502
-0.7874,-1,-1.1342,0.21814
-0.2770,-1,-0.1965,0.13885
-0.5033,-1,-0.1965,0.20044
1.06998,-1,0.11597,0.07267
-1.3722,-1,-1.1342,0.27323
0.58700,-1,0.74109,0.08398
0.47500,-1,-0.1965,0.12306
0.50433,-1,1.05365,0.10627
1.48306,-1,0.42853,0.05027
-0.7890,-1,-0.5091,0.24636
0.23575,-1,0.42853,0.08387
0.87502,-1,1.36620,0.06159
0.07177,-1,0.74109,0.12765
-0.2770,-1,-0.5091,0.13986
-0.9871,-1,-0.8217,0.17245
-1.0131,1,1.67876,0.11758
-0.4690,-1,-0.5091,0.20716
-0.3410,-1,0.11597,0.09406
-0.3730,-1,0.11597,0.11982
-0.9330,1,-0.8217,0.29675
0.37456,-1,0.74109,0.10627
-0.1170,-1,0.42853,0.12765
0.44299,-1,1.05365,0.08958
-0.3490,-1,-1.1342,0.13885
0.47500,-1,0.11597,0.07704
-1.6691,-1,-2.0719,0.36270
-0.5490,1,-0.5091,0.51511
-0.5170,-1,-1.1342,0.15341
1.49907,-1,1.05365,0.05935
-1.1174,-1,-0.5091,0.16562
1.88309,-1,1.67876,0.04927
-1.4611,-1,-1.4468,0.27323
0.04777,-1,0.11597,0.10627
-1.1011,-1,-1.1342,0.22844
-0.1640,-1,0.11597,0.10190
0.47500,1,0.42853,0.09406
-1.4830,-1,-1.4468,0.20556
-0.7250,-1,-0.5091,0.15005
-0.7138,-1,-0.8217,0.19470
-0.9810,-1,-0.8217,0.22956
1.62707,-1,0.74109,0.06147
0.20298,-1,-0.5091,0.10526
0.12297,-1,-0.8217,0.19025
-0.2308,-1,1.05365,0.08622
1.97110,-1,1.36620,0.05039
-0.5170,-1,0.11597,0.12541
0.09097,-1,0.42853,0.12877
0.76302,-1,0.42853,0.08398
-1.3174,1,-1.7593,0.35039
0.31498,-1,-0.8217,0.13997
-0.4981,-1,-0.5091,0.15666
1.02865,-1,1.05365,0.08286
-0.4850,-1,-0.5091,0.14770
0.44299,-1,0.42853,0.10638
0.23018,-1,1.05365,0.09507
-0.2450,-1,-0.5091,0.12877
1.14704,-1,0.74109,0.07278
0.16259,-1,0.74109,0.13986
-1.4131,-1,-1.7593,0.27995
1.48306,-1,1.36620,0.06382
0.13897,-1,0.11597,0.11198
0.84302,-1,0.42853,0.09507
0.36299,1,1.05365,0.07838
-0.3890,-1,-0.5091,0.14557
-0.9170,-1,-1.4468,0.20156
-0.6290,-1,-0.5091,0.15957
0.82702,-1,0.11597,0.06718
-0.8210,-1,-0.8217,0.16125
0.18698,-1,0.42853,0.14557
0.66701,-1,1.67876,0.05599
-1.5528,-1,-1.7593,0.24070
0.17097,-1,0.74109,0.10974
0.04297,-1,-0.8217,0.14893
-0.8530,-1,0.74109,0.13885
-0.5330,-1,-0.1965,0.11646
0.37899,-1,0.11597,0.08734
-1.1731,-1,-0.8217,0.18701
-0.1330,-1,-0.1965,0.11142
-1.0772,-1,-1.1342,0.16226
-0.4690,-1,-1.4468,0.22844
-0.0370,-1,-0.8217,0.13437
0.84302,-1,0.74109,0.07278
0.52300,-1,0.74109,0.07838
0.49900,-1,1.05365,0.06147
1.33905,-1,1.36620,0.04479
-0.1170,-1,-0.1965,0.12318
-1.0451,-1,-1.4468,0.27995
-0.7650,-1,-0.8217,0.13426
0.57116,-1,0.74109,0.14669
0.50700,-1,-1.1342,0.16125
0.60300,-1,-0.1965,0.11758
-0.2450,-1,0.42853,0.06606
0.04297,-1,0.74109,0.10078
0.89102,-1,1.67876,0.06606
0.84302,-1,0.74109,0.08286
-0.1426,-1,-0.1965,0.15733
0.60300,-1,0.42853,0.09518
0.45899,-1,0.74109,0.10078
1.75508,-1,0.11597,0.05599
1.16304,-1,1.67876,0.04479
-0.9346,1,-0.8217,0.16786
0.57100,-1,-0.1965,0.08846
1.72308,-1,1.05365,0.07267
1.11504,-1,1.36620,0.04591
0.79502,-1,1.36620,0.07838
-1.4800,1,-1.7593,0.29671
-0.7250,1,-0.5091,0.29115
1.80309,-1,0.74109,0.08286
-0.1186,-1,-0.1965,0.10638
0.18698,-1,1.67876,0.09742
-1.3753,-1,-1.7593,0.25083
0.41099,1,1.67876,0.06147
-0.0690,-1,0.74109,0.12318
0.26698,-1,0.74109,0.07558
0.50380,-1,0.42853,0.09507
0.28138,-1,0.11597,0.10078
1.09904,-1,-0.1965,0.09966
0.54860,-1,0.11597,0.11746
-1.3651,-1,-1.7593,0.30447
-0.0850,-1,1.05365,0.09518
-0.0370,-1,0.11597,0.11646
-1.1091,1,-0.8217,0.34042
-1.5651,-1,-1.7593,0.34042
0.39179,-1,0.42853,0.08622
0.60300,-1,-0.5091,0.10627
-0.7090,-1,-1.1342,0.18477
1.16304,-1,0.74109,0.06595
-0.2770,-1,-0.1965,0.14557
0.24458,-1,0.11597,0.11187
-1.6042,-1,-1.1342,0.29664
0.77902,-1,0.42853,0.08062
0.04297,-1,-0.1965,0.11198
-0.6130,1,-0.8217,0.29115
-1.4734,-1,-1.7593,0.27424
0.85902,-1,0.11597,0.12653
0.98703,-1,0.74109,0.11746
1.40306,-1,1.36620,0.04311
0.60300,-1,0.11597,0.07838
1.32305,-1,-0.8217,0.08958
-0.8530,-1,-0.1965,0.11187
0.77902,-1,1.36620,0.06159
2.50713,-1,1.05365,0.05027
1.43506,-1,0.74109,0.05711
-0.5128,-1,-1.1342,0.23796
-0.7298,-1,-0.5091,0.19484
-0.7490,-1,-0.8217,0.13885
-1.3180,-1,-1.4468,0.23292
1.17264,-1,0.74109,0.07054
0.65101,-1,0.74109,0.07390
-1.1891,-1,-1.1342,0.22732
0.73101,-1,-0.5091,0.13997
0.68301,-1,1.05365,0.07390
0.41099,-1,-0.5091,0.15117
-1.5183,-1,-1.7593,0.24031
-0.9010,-1,-0.8217,0.20492
-0.8770,-1,-0.1965,0.18141
-0.5930,-1,-0.5091,0.18465
0.68301,-1,0.42853,0.13997
-0.8402,-1,-1.4468,0.16786
0.14697,-1,0.74109,0.10414
0.19258,-1,-0.8217,0.12653
-0.3820,-1,-0.8217,0.15957
1.41906,-1,1.36620,0.05599
0.66701,-1,0.74109,0.12318
-0.9010,-1,-0.1965,0.13426
-0.1362,-1,-0.8217,0.12374
-0.5643,-1,-0.5091,0.18365
0.15497,-1,0.74109,0.08286
1.32305,-1,0.74109,0.07390
-1.7155,-1,-1.7593,0.25755
-1.7149,-1,0.74109,0.08387
0.89102,-1,1.36620,0.06830
-0.1970,-1,0.11597,0.14165
2.66715,-1,3.24156,0.01119
-1.4750,-1,-1.7593,0.28544
-0.0853,-1,0.42853,0.11187
-1.3811,1,1.36620,0.08286
0.31018,-1,1.05365,0.17245
-0.1650,-1,0.42853,0.13997
-1.0099,1,-0.8217,0.26203
2.15511,-1,1.36620,0.05039
-1.2051,-1,-1.4468,0.19036
2.44313,-1,1.67876,0.04479
1.48306,-1,1.67876,0.05599
-0.8370,-1,-1.1342,0.22956
-0.8690,-1,-1.7593,0.15677
-1.0773,-1,-0.8217,0.17245
-1.3737,1,-1.7593,0.32922
-1.3031,1,-1.1342,0.20492
0.28298,-1,1.05365,0.06147
-1.5971,1,-1.7593,0.54199
-1.1926,-1,-1.1342,0.17793
-1.0728,-1,-0.8217,0.20660
1.24305,-1,1.05365,0.05599
-0.2290,-1,-0.5091,0.16629
